12/13/20,3977,3998,4008,4026,4039,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209
12/14/20,3998,4008,4026,4039,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237
12/15/20,4008,4026,4039,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246
12/16/20,4026,4039,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261
12/17/20,4039,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281
12/18/20,4053,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297
12/19/20,4072,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331
12/20/20,4086,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907
12/21/20,4107,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289
12/22/20,4126,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716
12/23/20,4151,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762
12/24/20,4169,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829
12/25/20,4180,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910
12/26/20,4192,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020
12/27/20,4209,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141
12/28/20,4237,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285
12/29/20,4246,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440
12/30/20,4261,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690
12/31/20,4281,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884
1/1/2021,4297,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163
1/2/2021,4331,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379
1/3/2021,4907,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694
1/4/2021,5289,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439
1/5/2021,5716,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966
1/6/2021,5762,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331
1/7/2021,5829,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636
1/8/2021,5910,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841
1/9/2021,6020,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053
1/10/2021,6141,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298
1/11/2021,6285,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547
1/12/2021,6440,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834
1/13/21,6690,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991
1/14/21,6884,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262
1/15/21,7163,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450
1/16/21,7379,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680
1/17/21,7694,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054
1/18/21,8439,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423
1/19/21,8966,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594
1/20/21,9331,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653
1/21/21,9636,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795
1/22/21,9841,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104
1/23/21,10053,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302
1/24/21,10298,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500
1/25/21,10547,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687
1/26/21,10834,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646
1/27/21,10991,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465
1/28/21,11262,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221
1/29/21,11450,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023
1/30/21,11680,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953
1/31/21,12054,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782
2/1/2021,12423,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618
2/2/2021,12594,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454
2/3/2021,12653,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249
2/4/2021,12795,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058
2/5/2021,13104,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644
2/6/2021,13302,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134
2/7/2021,13500,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371
2/8/2021,13687,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557
2/9/2021,14646,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746
2/10/2021,15465,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903
2/11/2021,16221,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104
2/12/2021,17023,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279
2/13/21,17953,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405
2/14/21,18782,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571
2/15/21,19618,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714
2/16/21,20454,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786
2/17/21,21249,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961
2/18/21,22058,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111
2/19/21,22644,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241
2/20/21,23134,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323
2/21/21,23371,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415
2/22/21,23557,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504
2/23/21,23746,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599
2/24/21,23903,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692
2/25/21,24104,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764
2/26/21,24279,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809
2/27/21,24405,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881
2/28/21,24571,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951
3/1/2021,24714,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031
3/2/2021,24786,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073
3/3/2021,24961,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108
3/4/2021,25111,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162
3/5/2021,25241,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241
3/6/2021,25323,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305
3/7/2021,25415,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370
3/8/2021,25504,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441
3/9/2021,25599,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501
3/10/2021,25692,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540
3/11/2021,25764,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598
3/12/2021,25809,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679
3/13/21,25881,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757
3/14/21,25951,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927
3/15/21,26031,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005
3/16/21,26073,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154
3/17/21,26108,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402
3/18/21,26162,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494
3/19/21,26241,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594
3/20/21,26305,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713
3/21/21,26370,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803
3/22/21,26441,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876
3/23/21,26501,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277
3/24/21,26540,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346
3/25/21,26598,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443
3/26/21,26679,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577
3/27/21,26757,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657
3/28/21,26927,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734
3/29/21,27005,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773
3/30/21,27154,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821
3/31/21,27402,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863
4/1/2021,27494,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889
4/2/2021,27594,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947
4/3/2021,27713,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031
4/4/2021,27803,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127
4/5/2021,27876,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321
4/6/2021,28277,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571
4/7/2021,28346,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905
4/8/2021,28443,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310
4/9/2021,28577,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869
4/10/2021,28657,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658
4/11/2021,28734,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625
4/12/2021,28773,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610
4/13/21,28821,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575
4/14/21,28863,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910
4/15/21,28889,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453
4/16/21,28947,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038
4/17/21,29031,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585
4/18/21,29127,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352
4/19/21,29321,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742
4/20/21,29571,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185
4/21/21,29905,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643
4/22/21,30310,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113
4/23/21,30869,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183
4/24/21,31658,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022
4/25/21,32625,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460
4/26/21,33610,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508
4/27/21,34575,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688
4/28/21,35910,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699
4/29/21,37453,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570
4/30/21,39038,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153
5/1/2021,40585,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044
5/2/2021,42352,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984
5/3/2021,43742,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025
5/4/2021,45185,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788
5/5/2021,46643,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900
5/6/2021,48113,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811
5/7/2021,50183,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855
5/8/2021,53022,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274
5/9/2021,55460,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375
5/10/2021,57508,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005
5/11/2021,59688,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924
5/12/2021,61699,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907
5/13/21,63570,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794
5/14/21,65153,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050
5/15/21,67044,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145
5/16/21,68984,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447
5/17/21,71025,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082
5/18/21,72788,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555
5/19/21,74900,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949
5/20/21,76811,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585
5/21/21,78855,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066
5/22/21,81274,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118
5/23/21,83375,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500
5/24/21,85005,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213
5/25/21,86924,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439
5/26/21,88907,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894
5/27/21,93794,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217
5/28/21,96050,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976
5/29/21,99145,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779
5/30/21,101447,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307
5/31/21,111082,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792
6/1/2021,113555,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022
6/2/2021,116949,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462
6/3/2021,119585,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348
6/4/2021,123066,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978
6/5/2021,126118,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796
6/6/2021,129500,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467
6/7/2021,132213,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886
6/8/2021,135439,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548
6/9/2021,137894,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228
6/10/2021,141217,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538
6/11/2021,144976,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828
6/12/2021,149779,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105
6/13/21,154307,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909
6/14/21,159792,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264
6/15/21,162022,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264
6/16/21,165462,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595
6/17/21,169348,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724
6/18/21,171978,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782
6/19/21,174796,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449
6/20/21,177467,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131
6/21/21,179886,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306
6/22/21,182548,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365
6/23/21,185228,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539
6/24/21,187538,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647
6/25/21,189828,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291
6/26/21,193105,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452
6/27/21,195909,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447
6/28/21,199264,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853
6/29/21,202264,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515
6/30/21,204595,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301
7/1/2021,207724,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834
7/2/2021,210782,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921
7/3/2021,214449,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151
7/4/2021,218131,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067
7/5/2021,221306,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233
7/6/2021,225365,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653
7/7/2021,228539,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172
7/8/2021,232647,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230
7/9/2021,236291,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506
7/10/2021,240452,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832
7/11/2021,244447,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371
7/12/2021,249853,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027
7/13/21,254515,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712
7/14/21,259301,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029
7/15/21,264834,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215
7/16/21,270921,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907
7/17/21,277151,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989
7/18/21,283067,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386
7/19/21,289233,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170
7/20/21,294653,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475
7/21/21,301172,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477
7/22/21,308230,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132
7/23/21,317506,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707
7/24/21,326832,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967
7/25/21,336371,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302
7/26/21,345027,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678
7/27/21,353712,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828
7/28/21,363029,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361
7/29/21,372215,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030
7/30/21,381907,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375
7/31/21,391989,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287
8/1/2021,403386,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314
8/2/2021,415170,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284
8/3/2021,426475,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185
8/4/2021,439477,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385
8/5/2021,453132,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305
8/6/2021,467707,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684
8/7/2021,481967,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522
8/8/2021,497302,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505
8/9/2021,512678,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108
8/10/2021,526828,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951
8/11/2021,543361,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989
8/12/2021,561030,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771
8/13/21,578375,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189
8/14/21,597287,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275
8/15/21,615314,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157
8/16/21,633284,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314
8/17/21,652185,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442
8/18/21,672385,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957
8/19/21,693305,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859
8/20/21,714684,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710
8/21/21,736522,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281
8/22/21,756505,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295
8/23/21,776108,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786
8/24/21,795951,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951
8/25/21,816989,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368
8/26/21,839771,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869
8/27/21,863189,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571
8/28/21,885275,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555
8/29/21,907157,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091
8/30/21,928314,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063
8/31/21,948442,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729
9/1/2021,968957,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531
9/2/2021,989859,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487
9/3/2021,1009710,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140
9/4/2021,1030281,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082
9/5/2021,1049295,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534
9/6/2021,1066786,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522
